relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/08_knowledge/04_archived/ke-3871-governance.md,permanent,permanent,medium,SEC-004：密钥轮换周期,knowledge_entry,目录=permanent | 正文永久: 规则 | 正文临时: 审计,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3872-governance.md,permanent,permanent,medium,SEC-005：密钥撤销,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3873-governance.md,permanent,permanent,high,SEC-006：密钥强度标准,knowledge_entry,"目录=permanent | 标题永久: 标准 | 正文永久: 规则,标准",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3874-session_must.md,permanent,permanent,medium,强制二选一处置（session 结束前 MUST 完成）,knowledge_entry,"目录=permanent | 标题临时: session | 正文永久: 标准,注册表 | 正文临时: 临时,session",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3875-p0.md,permanent,permanent,medium,SIR-001：P0 事件必须立即响应,knowledge_entry,目录=permanent | 正文永久: 规则 | 正文临时: 复盘,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3876-governance.md,permanent,permanent,high,SIR-002：全级别通用响应规则,knowledge_entry,"目录=permanent | 标题永久: 规则 | 正文永久: 规则 | 正文临时: 记录,log,日志",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3877-p0.md,permanent,permanent,medium,SIR-003：P0 事件必须复盘,knowledge_entry,目录=permanent | 标题临时: 复盘 | 正文永久: 规则 | 正文临时: 复盘,标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3878-governance.md,permanent,permanent,medium,SIR-004：通知机制,knowledge_entry,目录=permanent | 正文永久: 规则 | 正文临时: 报告,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3879-stable_entry_criteria.md,permanent,permanent,medium,stable entry_criteria,knowledge_entry,"目录=permanent | 正文永久: entry | 正文临时: audit,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3880-stage_g_gate.md,permanent,permanent,high,五、违规检测规则（Stage G GATE-11 实施范围）,knowledge_entry,"目录=permanent | 标题永久: 规则,gate | 正文永久: 规则,gate",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3881-governance.md,permanent,permanent,medium,一、TTL 分级定义,knowledge_entry,"目录=permanent | 正文永久: 架构视图 | 正文临时: 报告,审计,临时",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3882-governance.md,permanent,permanent,medium,核心原则,knowledge_entry,"目录=permanent | 正文永久: registry,索引,index | 正文临时: 临时,session",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3883-governance.md,permanent,permanent,high,规则验证标准,knowledge_entry,"目录=permanent | 标题永久: 规则,标准 | 正文永久: 规则,标准",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3884-governance.md,permanent,permanent,high,索引查询清单,knowledge_entry,"目录=permanent | 标题永久: 索引 | 标题灰色: 清单 | 正文永久: 标准,注册表,registry",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3885-governance.md,permanent,permanent,medium,九、变更记录,knowledge_entry,"目录=permanent | 标题临时: 记录,变更记录 | 正文永久: 规则,policy,真源 | 正文临时: 记录,变更记录",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3886-governance.md,permanent,permanent,medium,一、强制写入路径,knowledge_entry,"目录=permanent | 正文永久: 规则,rule,标准 | 正文临时: 报告,log,审计",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3887-v1.md,permanent,permanent,medium,一、为什么要重写（v1→v2 的关键修订）,knowledge_entry,"目录=permanent | 正文永久: 门禁,gate,schema",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3888-vibe_coding.md,permanent,permanent,medium,Vibe Coding 会话门禁检查清单,knowledge_entry,目录=permanent | 标题永久: 门禁 | 标题临时: 会话 | 标题灰色: 清单 | 正文永久: 门禁 | 正文临时: 会话,标题conflict，目录裁决为permanent: 目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3889-governance.md,permanent,permanent,high,ZephyrAlpha 治理度量标准,knowledge_entry,目录=permanent | 标题永久: 标准 | 正文永久: 标准,标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3890-zephyralpha_project_rules_trae.md,permanent,permanent,high,ZephyrAlpha Project Rules（Trae IDE 自动加载）,knowledge_entry,"目录=permanent | 标题永久: rule | 正文永久: 规则,rule",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3891-unknown.md,permanent,permanent,medium,计划子目录结构,knowledge_entry,"目录=permanent | 正文永久: 蓝图,schema,索引",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3892-unknown.md,permanent,permanent,medium,激活条件,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3893-module_blu.md,permanent,permanent,medium,0.1 本文档是什么,knowledge_entry,目录=permanent | 正文永久: protocol | 正文临时: 记录,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3894-token.md,permanent,permanent,medium,0.1 Token 预算,knowledge_entry,目录=permanent | 正文永久: 标准 | 正文临时: session,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3895-ai_agent.md,permanent,permanent,high,0.2 AI Agent 分派表 —— 你该读蓝图的哪部分,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,blueprint,gate | 正文临时: handoff,session",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3896-module_blu.md,permanent,permanent,medium,0.3 令牌预算层级,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3897-module_blu.md,permanent,permanent,high,1. 模块清单（蓝图 §6.1）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 标题灰色: 清单 | 正文永久: 蓝图,规则,标准 | 正文临时: 日志,审计,清理",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3898-lines_48.md,permanent,permanent,medium,§1 域定位 (lines 48-52),knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3899-models_py_v0_3.md,permanent,permanent,medium,步骤 1：✅ models.py v0.3.0 升级（已完成）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,标准,schema",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3900-module_blu.md,permanent,permanent,high,第一轮基础盲点 — 协议层（#1-#20）,knowledge_entry,"目录=permanent | 标题永久: 协议 | 正文永久: 蓝图,协议 | 正文临时: 施工,session",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3901-a_m1_m5.md,permanent,permanent,medium,1. A区生产管线（M1-M5）节点定义,knowledge_entry,"目录=permanent | 正文永久: standard,gate | 正文临时: 任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3902-ai_v3_v4.md,permanent,permanent,medium,1人+AI 运维专项（v3→v4→v5 持续增强）,knowledge_entry,目录=permanent | 正文永久: 协议,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3903-m_role.md,permanent,permanent,medium,1. M→Role 映射表,knowledge_entry,"目录=permanent | 正文永久: 标准,门禁 | 正文临时: 报告,审计,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3904-purpose.md,permanent,permanent,medium,1. Purpose,knowledge_entry,目录=permanent | 正文临时: 审计,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3905-module_blu.md,permanent,permanent,medium,1. 概述,knowledge_entry,目录=permanent | 正文永久: 蓝图 | 正文临时: 审计,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3906-module_blu.md,permanent,permanent,medium,1. 概述,knowledge_entry,目录=permanent | 正文永久: 真源,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3907-module_blu.md,permanent,permanent,medium,1. 任务概述,knowledge_entry,"目录=permanent | 正文永久: 蓝图,standard,真源",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3908-module_blu.md,permanent,permanent,medium,1. 概述,knowledge_entry,目录=permanent | 正文永久: 真源,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3909-module_blu.md,permanent,permanent,medium,1.1 模块标识,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3910-module_blu.md,permanent,permanent,medium,1.1 模块身份,knowledge_entry,目录=permanent | 正文永久: gate,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3911-module_blu.md,permanent,permanent,medium,1.1 模块身份,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3912-m_11_m_16_6.md,permanent,permanent,high,1.1 M-11~M-16 辅助模块（蓝图 §6.1）,knowledge_entry,目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3913-m_25_m_27_6_2_v2_0.md,permanent,permanent,high,1.1 M-25~M-27（蓝图 §6.2 v2.0.0 新增）,knowledge_entry,目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3914-module_blu.md,permanent,permanent,high,1.2 蓝图外已有实现（蓝图 §6.3）,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图,gate,schema | 正文临时: 日志,审计",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3915-module_blu.md,permanent,permanent,medium,1.2 核心职责,knowledge_entry,"目录=permanent | 正文永久: 门禁,入口 | 正文临时: 报告,审计,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3916-module_blu.md,permanent,permanent,medium,1.2 核心职能（一句话）,knowledge_entry,目录=permanent | 正文永久: 蓝图,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3917-module_blu.md,permanent,permanent,medium,1.2 核心职能（一句话）,knowledge_entry,"目录=permanent | 正文永久: 规则,protocol",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3918-module_blu.md,permanent,permanent,medium,1.2 目标,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,标准 | 正文临时: 记录,施工,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3919-module_blu.md,permanent,permanent,medium,1.2 核心职能（一句话 + 五支柱）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,policy | 正文临时: 记录,record,log",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3920-hold.md,permanent,permanent,medium,1.2 Hold 决策记录,knowledge_entry,"目录=permanent | 标题临时: 记录 | 正文临时: 记录,交接",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3921-m_21_m_24_v2_0_0_6.md,permanent,permanent,high,1.2 M-21~M-24 v2.0.0 新增（蓝图 §6.2）,knowledge_entry,目录=permanent | 标题永久: 蓝图 | 正文永久: 蓝图 | 正文临时: report,标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3922-v0_4.md,permanent,permanent,medium,1.3 不包含的目标（v0.4.0 重新评估）,knowledge_entry,"目录=permanent | 标题临时: 评估 | 正文永久: 蓝图,注册表,registry | 正文临时: 任务卡,草稿,评估",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3923-protocol.md,permanent,permanent,high,1.3 实施策略：Protocol + 双实现（库化优先，按需服务化）,knowledge_entry,目录=permanent | 标题永久: protocol | 正文永久: protocol,标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3924-module_blu.md,permanent,permanent,medium,1.3 责任范围（管什么）,knowledge_entry,"目录=permanent | 正文永久: blueprint,协议,门禁 | 正文临时: 审计,session",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3925-module_blu.md,permanent,permanent,high,1.3 运行场景约束,knowledge_entry,"目录=permanent | 标题永久: 约束 | 正文永久: 规则,约束 | 正文临时: 施工",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3926-b_track.md,permanent,permanent,medium,1.3 B-Track 基础设施层,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,协议 | 正文临时: 审计,audit,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3927-v0_7.md,permanent,permanent,medium,1.3 v0.7.0 升级摘要（终极取证补丁）,knowledge_entry,目录=permanent | 正文永久: 约束 | 正文临时: 审计,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3928-module_blu.md,permanent,permanent,medium,1.4 当前痛点,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3929-module_blu.md,permanent,permanent,medium,1.4 责任边界（不管什么——去哪找）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,协议 | 正文临时: log,审计,交接",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3930-module_blu.md,permanent,permanent,medium,1.4 当前痛点,knowledge_entry,"目录=permanent | 正文永久: 规则,约束,注册表 | 正文临时: 审计,session",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3931-vs_agent_spec.md,permanent,permanent,high,1.5 蓝图 vs Agent Spec 对比,knowledge_entry,"目录=permanent | 标题永久: 蓝图 | 标题灰色: 对比 | 正文永久: 蓝图,标准,协议 | 正文临时: log,审计,audit",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3932-module_blu.md,permanent,permanent,medium,1.5 目标,knowledge_entry,"目录=permanent | 正文永久: 标准,门禁,schema | 正文临时: 审计,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3933-module_blu.md,permanent,permanent,medium,1.6 不包含的目标,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3934-phase.md,permanent,permanent,medium,10. 施工 Phase 规划,knowledge_entry,目录=permanent | 标题临时: 施工 | 标题灰色: 规划 | 正文临时: 施工,标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3935-b494_b503.md,permanent,permanent,medium,两年时间轴退化模型（10项盲点 B494-B503）,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3936-kill_switch_sandbox.md,permanent,permanent,medium,10. Kill Switch + Sandbox（v2.0.0 新增）,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3937-module_blu.md,permanent,permanent,medium,10. 禁止行为,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint | 正文临时: changelog,任务卡,session",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3938-module_blu.md,permanent,permanent,medium,验证 §10 中每个路径在磁盘上存在或标记状态一致,knowledge_entry,目录=permanent | 正文临时: audit,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3939-module_blu.md,permanent,permanent,medium,10. 渐进路线,knowledge_entry,"目录=permanent | 正文永久: 标准,protocol",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3940-b1.md,permanent,permanent,medium,10.1 蓝图-代码漂移风险（B1——来自三重不一致审计）,knowledge_entry,目录=permanent | 标题永久: 蓝图 | 标题临时: 审计 | 正文永久: 蓝图 | 正文临时: 审计,标题conflict，目录裁决为permanent: 目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3941-slo_experimental_chrom.md,permanent,permanent,medium,10.1 稳态 SLO（experimental，ChromaDB 已加载完毕后）,knowledge_entry,"目录=permanent | 正文永久: 元数据,索引",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3942-module_blu.md,permanent,permanent,medium,10.1 已知风险,knowledge_entry,目录=permanent | 正文永久: 注册表 | 正文临时: session,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3943-b5_b12.md,permanent,permanent,medium,10.2 技术风险（B5-B12）,knowledge_entry,"目录=permanent | 正文永久: 索引,index | 正文临时: 记录,清理",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3944-out_of_scope_for.md,permanent,permanent,medium,10.2 明确不做（Out of Scope for v0.1.0）,knowledge_entry,目录=permanent | 正文临时: 审计,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3945-ct.md,permanent,permanent,medium,10.2 每个CT-*的专属测试断言,knowledge_entry,"目录=permanent | 正文永久: gate | 正文临时: 记录,清理",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3946-module_blu.md,permanent,permanent,medium,10.2 本模块未完成时的连锁风险,knowledge_entry,"目录=permanent | 正文永久: 蓝图,模板 | 正文临时: 审计",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3947-module_blu.md,permanent,permanent,medium,10.2 测试层级,knowledge_entry,"目录=permanent | 正文永久: 规则,标准,gate | 正文临时: 报告,审计",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3948-b13_b15_b16_b19.md,permanent,permanent,medium,10.3 治理风险（B13/B15/B16/B19）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,规则,rule",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3949-module_blu.md,permanent,permanent,medium,10.3 降级条件速查表,knowledge_entry,"目录=permanent | 正文永久: 规则 | 正文临时: log,日志",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3950-ci.md,permanent,permanent,high,10.3 CI门禁集成测试触发条件,knowledge_entry,"目录=permanent | 标题永久: 门禁 | 正文永久: 门禁,gate",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3951-b4.md,permanent,permanent,medium,10.4 迁移风险（B4）,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3952-module_blu.md,permanent,permanent,medium,10.4 4 类问题模式修复对照,knowledge_entry,"目录=permanent | 正文永久: 蓝图,门禁,gate",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3953-module_blu.md,permanent,permanent,medium,10.5 施工状态,knowledge_entry,目录=permanent | 标题临时: 施工 | 正文临时: 施工,标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3954-module_blu.md,permanent,permanent,medium,10.5 降级条件速查表,knowledge_entry,"目录=permanent | 正文永久: 规则,schema | 正文临时: 日志,审计",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3955-beta_beta.md,permanent,permanent,medium,10.6 beta → beta 路径,knowledge_entry,"目录=permanent | 正文永久: 蓝图,gate | 正文临时: session",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3956-ps_std.md,permanent,permanent,high,11. 与已有标准的关系（PS-STD 系列）,knowledge_entry,"目录=permanent | 标题永久: 标准 | 正文永久: 规则,标准,宪法",标题强信号(permanent)，目录一致
docs/08_knowledge/04_archived/ke-3957-graceful_degradation.md,permanent,permanent,medium,11. Graceful Degradation + 语义缓存（v2.0.0 新增）,knowledge_entry,目录=permanent | 正文临时: report,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3958-module_blu.md,permanent,permanent,medium,11. 依赖关系,knowledge_entry,"目录=permanent | 正文永久: 规则,标准,门禁 | 正文临时: 审计,任务卡",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3959-slo.md,permanent,permanent,medium,11.1 稳态 SLO,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3960-slo_experimental_vms.md,permanent,permanent,medium,11.1 稳态 SLO（experimental，VMS 健康前提下）,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3961-module_blu.md,permanent,permanent,medium,11.1 施工策略,knowledge_entry,目录=permanent | 标题临时: 施工 | 正文临时: 施工,标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/04_archived/ke-3962-ingestion_sync_p0.md,permanent,permanent,medium,11.1 Ingestion & Sync P0,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3963-slo.md,permanent,permanent,medium,11.2 冷启动 SLO,knowledge_entry,"目录=permanent | 正文永久: 规则,schema,registry",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3964-module_blu.md,permanent,permanent,medium,11.2 前置条件,knowledge_entry,"目录=permanent | 正文永久: 蓝图,schema",标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3965-module_blu.md,permanent,permanent,medium,11.2 变更清单,knowledge_entry,"目录=permanent | 标题灰色: 清单 | 正文永久: 蓝图,blueprint,gate | 正文临时: report,记录",标题ambiguous，目录裁决为permanent: 目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3966-retrieval_p0.md,permanent,permanent,medium,11.2 Retrieval P0,knowledge_entry,目录=permanent,标题无信号，目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
docs/08_knowledge/04_archived/ke-3967-module_blu.md,permanent,permanent,medium,11.3 施工约束,knowledge_entry,"目录=permanent | 标题永久: 约束 | 标题临时: 施工 | 正文永久: 蓝图,约束,gate | 正文临时: 施工,任务卡",标题conflict，目录裁决为permanent: 目录语义: KE 归档目录（KE 文件永久保留供审计，非过程性）（匹配 docs/08_knowledge/04_archived/）
